Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,4,0,20,20,true,3,11,9,3,6,11,13,8,9,10,15,6,10,3,1,4,2,6,3,9,8,1,14,12,1,9,1,9,4,15,15,4,3,9,13,15,4,11,8,4,5,14,10,1,2,9,7,3,7,1,3,10,10,5,9,9,3,8,2,12,15,7,10,9,11,10,1,11,1,12,13,8,6,15,2,15,11,2,14,7,2,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,Agent 2 X-Pos,Agent 2 Y-Pos,Agent 3 X-Pos,Agent 3 Y-Pos,Agent 4 X-Pos,Agent 4 Y-Pos,
0,20,14,10,10,1,11,15,9,9,
1,17,15,10,11,1,12,15,9,11,
2,15,15,11,11,1,12,13,15,11,
3,15,15,11,10,1,15,13,10,11,
4,14,15,14,10,3,15,13,10,10,
5,12,15,14,9,3,15,14,7,10,
6,11,14,14,9,2,15,14,7,2,
7,10,15,14,8,2,15,8,8,2,
8,9,15,14,8,6,15,8,8,6,
9,9,10,14,9,6,13,8,9,6,
10,8,15,14,9,7,15,8,9,7,
11,7,15,14,3,7,15,8,3,7,
12,7,12,14,3,14,15,14,3,14,
13,6,15,14,2,14,15,14,2,14,
14,6,15,14,4,14,12,14,2,3,
15,5,6,14,4,9,15,14,1,3,
16,3,12,14,5,9,15,14,1,2,
17,3,15,14,7,9,15,5,2,2,
18,3,15,14,7,9,15,5,3,2,4,4,
19,3,15,5,7,10,15,6,2,2,8,4,
20,3,15,5,14,10,15,6,3,2,8,4,
21,3,5,5,15,10,15,5,2,2,2,4,
22,3,10,5,15,10,15,5,3,2,4,4,
23,3,15,5,15,7,15,12,2,2,8,4,
24,3,15,5,15,7,15,12,3,2,8,4,
25,3,15,14,15,14,15,14,2,2,1,4,
26,3,15,14,15,14,15,14,3,2,2,4,
27,3,6,14,7,14,15,9,2,2,4,4,
28,3,12,14,14,14,15,9,3,2,8,4,
29,3,15,14,15,14,15,14,2,2,8,4,
30,3,15,14,15,14,15,14,3,2,8,1,
31,3,15,12,15,9,15,11,2,2,8,1,
32,3,15,12,15,9,15,11,3,2,4,1,
33,3,15,8,12,9,10,11,2,2,8,1,
34,3,15,8,15,9,15,11,3,2,8,1,
35,3,15,5,15,9,15,11,2,2,4,1,
36,3,15,5,12,9,15,14,3,2,8,1,
37,3,9,5,15,9,15,14,2,2,8,1,
38,3,15,5,15,9,15,8,3,2,4,1,
39,3,15,5,14,9,15,8,2,2,8,1,
40,3,15,7,14,2,15,14,3,2,8,1,
41,2,15,7,15,2,15,14,2,2,4,1,
42,2,15,5,15,2,2,14,3,2,8,1,
43,2,15,5,15,3,4,14,3,2,8,1,
44,2,13,5,15,3,8,14,1,2,8,8,
45,2,15,5,15,1,15,14,2,2,8,8,
46,2,15,5,15,1,15,14,3,2,8,1,
47,2,15,6,15,3,15,9,3,2,8,1,
48,2,15,6,15,3,15,9,3,5,8,8,
49,2,15,5,9,3,15,6,3,5,8,8,
50,2,15,5,15,3,15,6,1,5,8,1,
