Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,Energy 21 X-Pos,Energy 21 Y-Pos,Energy 22 X-Pos,Energy 22 Y-Pos,Energy 23 X-Pos,Energy 23 Y-Pos,Energy 24 X-Pos,Energy 24 Y-Pos,Energy 25 X-Pos,Energy 25 Y-Pos,Energy 26 X-Pos,Energy 26 Y-Pos,Energy 27 X-Pos,Energy 27 Y-Pos,Energy 28 X-Pos,Energy 28 Y-Pos,Energy 29 X-Pos,Energy 29 Y-Pos,Energy 30 X-Pos,Energy 30 Y-Pos,Energy 31 X-Pos,Energy 31 Y-Pos,Energy 32 X-Pos,Energy 32 Y-Pos,Energy 33 X-Pos,Energy 33 Y-Pos,Energy 34 X-Pos,Energy 34 Y-Pos,Energy 35 X-Pos,Energy 35 Y-Pos,Energy 36 X-Pos,Energy 36 Y-Pos,Energy 37 X-Pos,Energy 37 Y-Pos,Energy 38 X-Pos,Energy 38 Y-Pos,Energy 39 X-Pos,Energy 39 Y-Pos,Energy 40 X-Pos,Energy 40 Y-Pos,
50,15,15,1,0,20,40,true,3,1,11,8,6,1,2,11,4,8,2,5,11,13,5,5,15,7,14,5,2,8,13,13,3,11,8,12,13,15,11,3,15,4,5,3,11,13,7,14,10,3,10,2,8,6,4,5,8,11,14,10,4,6,13,3,12,4,14,5,7,4,13,3,2,14,1,9,11,8,10,5,1,5,3,9,13,8,3,15,14,15,6,5,13,14,3,14,15,6,14,8,7,5,4,7,3,1,12,10,8,14,4,9,15,1,15,9,3,10,9,15,7,3,7,7,8,10,5,4,3,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,40,3,11,
1,39,3,10,
2,38,3,12,
3,37,1,12,
4,37,1,14,
5,36,1,15,
6,36,2,15,
7,36,2,15,
8,36,2,11,
9,36,2,9,
10,35,2,8,
11,35,2,7,
12,34,3,7,
13,33,5,7,
14,32,5,8,
15,31,7,8,
16,31,7,7,
17,30,8,7,
18,30,10,7,
19,29,10,8,
20,28,10,9,
21,28,8,9,
22,27,8,10,
23,27,9,10,
24,26,9,11,
25,25,9,13,
26,24,9,15,4,11,
27,23,11,15,4,13,
28,21,11,14,5,13,
29,19,15,14,6,13,
30,18,14,14,6,14,
31,16,14,15,4,14,
32,16,15,15,6,14,
33,16,15,15,6,14,
34,15,6,15,6,1,
35,14,12,15,5,1,
36,14,15,15,3,1,
37,13,15,15,3,2,
38,13,7,15,4,2,
39,12,14,15,4,3,
40,11,15,15,5,3,
41,10,15,15,5,4,
42,10,6,15,7,4,
43,9,12,15,7,3,6,3,
44,8,15,15,8,3,8,3,
45,7,15,15,9,3,9,3,
46,7,15,12,10,3,10,3,
47,6,15,12,10,4,10,4,
48,5,15,15,10,5,10,5,
49,5,15,15,12,5,12,5,
50,5,6,15,12,5,12,5,
