Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,Energy 21 X-Pos,Energy 21 Y-Pos,Energy 22 X-Pos,Energy 22 Y-Pos,Energy 23 X-Pos,Energy 23 Y-Pos,Energy 24 X-Pos,Energy 24 Y-Pos,Energy 25 X-Pos,Energy 25 Y-Pos,Energy 26 X-Pos,Energy 26 Y-Pos,Energy 27 X-Pos,Energy 27 Y-Pos,Energy 28 X-Pos,Energy 28 Y-Pos,Energy 29 X-Pos,Energy 29 Y-Pos,Energy 30 X-Pos,Energy 30 Y-Pos,Energy 31 X-Pos,Energy 31 Y-Pos,Energy 32 X-Pos,Energy 32 Y-Pos,Energy 33 X-Pos,Energy 33 Y-Pos,Energy 34 X-Pos,Energy 34 Y-Pos,Energy 35 X-Pos,Energy 35 Y-Pos,Energy 36 X-Pos,Energy 36 Y-Pos,Energy 37 X-Pos,Energy 37 Y-Pos,Energy 38 X-Pos,Energy 38 Y-Pos,Energy 39 X-Pos,Energy 39 Y-Pos,Energy 40 X-Pos,Energy 40 Y-Pos,
50,15,15,1,0,20,40,true,3,6,10,14,6,1,14,15,7,1,9,2,3,12,5,3,7,4,12,9,15,10,3,10,14,12,1,15,9,2,6,10,8,3,11,6,2,2,13,8,13,7,10,5,4,8,12,8,3,5,13,7,15,15,1,1,11,13,9,8,5,14,13,12,7,11,14,11,13,5,2,13,15,15,6,2,10,7,3,13,1,1,4,13,10,7,13,7,11,1,3,10,9,2,14,9,12,7,4,7,12,14,12,14,2,13,12,9,6,10,13,8,7,11,5,6,12,6,1,5,5,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,40,12,13,
1,39,11,13,
2,38,10,13,
3,37,10,9,
4,36,13,9,
5,35,13,10,
6,34,13,12,
7,33,14,12,
8,32,14,13,
9,32,14,15,
10,31,13,15,
11,31,11,15,
12,29,11,14,7,10,
13,28,11,7,7,11,
14,26,12,7,7,12,
15,24,8,7,6,12,
16,22,8,5,8,12,
17,20,8,3,9,12,
18,18,7,3,9,6,
19,17,7,4,9,5,
20,15,5,4,11,5,5,4,11,5,
21,14,5,5,5,5,5,5,5,5,
22,13,5,13,5,13,5,13,5,13,
23,12,7,13,7,13,7,13,7,13,
24,11,7,15,7,15,7,15,7,15,
25,11,2,15,2,15,2,15,2,15,
26,10,2,14,2,14,2,14,2,14,
27,10,4,14,4,14,4,14,4,14,
28,10,8,14,8,14,8,14,8,14,12,6,
29,10,9,14,9,14,9,14,9,14,11,6,
30,10,9,14,9,14,9,14,9,14,11,5,
31,10,9,1,9,4,9,13,2,14,11,5,
32,8,6,1,1,4,15,13,4,14,11,1,
33,7,11,1,1,3,15,13,8,14,10,1,
34,7,10,1,1,3,15,15,9,14,9,1,
35,7,9,1,1,8,15,15,9,14,8,1,
36,7,8,1,1,7,10,15,2,14,7,1,
37,7,7,1,2,7,15,15,4,14,11,1,
38,6,11,1,2,10,15,15,8,14,10,1,
39,6,10,1,1,10,12,15,9,14,9,1,
40,5,9,1,1,11,15,15,9,14,8,1,
41,5,8,1,2,11,15,15,2,14,7,1,
42,5,7,1,2,11,13,15,4,14,11,1,
43,5,11,1,2,12,15,15,8,14,10,1,
44,5,10,1,3,12,15,15,9,14,9,1,
45,5,9,1,3,12,15,12,9,14,8,1,
46,5,8,1,2,12,15,12,9,1,7,1,
47,5,7,1,3,12,15,10,8,1,11,1,
48,5,11,1,3,12,15,10,7,1,10,1,
49,5,10,1,3,14,11,10,11,1,9,1,
50,5,9,1,6,14,15,10,10,1,8,1,
