Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,Energy 21 X-Pos,Energy 21 Y-Pos,Energy 22 X-Pos,Energy 22 Y-Pos,Energy 23 X-Pos,Energy 23 Y-Pos,Energy 24 X-Pos,Energy 24 Y-Pos,Energy 25 X-Pos,Energy 25 Y-Pos,Energy 26 X-Pos,Energy 26 Y-Pos,Energy 27 X-Pos,Energy 27 Y-Pos,Energy 28 X-Pos,Energy 28 Y-Pos,Energy 29 X-Pos,Energy 29 Y-Pos,Energy 30 X-Pos,Energy 30 Y-Pos,Energy 31 X-Pos,Energy 31 Y-Pos,Energy 32 X-Pos,Energy 32 Y-Pos,Energy 33 X-Pos,Energy 33 Y-Pos,Energy 34 X-Pos,Energy 34 Y-Pos,Energy 35 X-Pos,Energy 35 Y-Pos,Energy 36 X-Pos,Energy 36 Y-Pos,Energy 37 X-Pos,Energy 37 Y-Pos,Energy 38 X-Pos,Energy 38 Y-Pos,Energy 39 X-Pos,Energy 39 Y-Pos,Energy 40 X-Pos,Energy 40 Y-Pos,
50,15,15,1,0,20,40,true,3,6,15,5,5,5,4,3,15,14,2,15,10,8,6,1,12,2,4,14,4,15,12,10,7,3,2,7,4,2,13,12,7,12,1,11,2,5,6,1,3,7,15,14,5,10,14,1,2,4,3,6,11,12,4,9,11,3,3,15,8,11,10,3,10,9,5,14,10,12,14,9,3,15,3,2,11,11,6,9,8,9,9,2,9,10,12,7,13,8,12,12,8,15,5,8,14,12,2,10,10,9,4,12,9,13,13,2,14,13,12,7,1,5,9,6,14,11,3,5,1,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,40,15,2,
1,39,15,3,
2,38,15,5,
3,37,14,5,
4,36,9,5,
5,35,9,4,
6,34,9,3,
7,33,11,3,
8,32,11,6,
9,31,11,10,
10,30,10,10,
11,29,10,12,
12,27,8,12,10,14,
13,26,8,14,8,14,
14,25,6,14,6,14,
15,24,6,11,6,11,
16,23,9,11,9,11,
17,22,9,9,9,9,
18,21,9,8,9,8,
19,20,12,8,12,8,
20,19,12,9,12,9,
21,17,12,14,12,14,13,13,
22,16,12,12,12,12,13,12,
23,16,7,12,7,12,13,10,
24,14,7,13,7,13,14,10,
25,13,7,15,7,15,14,8,
26,12,14,15,14,15,15,8,
27,12,15,15,15,15,15,8,
28,12,15,15,15,15,15,6,
29,12,15,13,7,15,15,6,
30,12,15,13,14,15,15,9,
31,12,6,13,15,15,15,9,
32,12,6,9,15,15,11,9,
33,11,5,9,7,15,5,9,
34,10,2,9,14,15,2,9,
35,9,2,11,15,15,2,11,
36,9,2,10,15,15,2,10,
37,8,3,10,15,13,3,10,
38,7,3,3,15,13,3,3,
39,5,4,3,15,15,4,3,5,1,
40,4,8,3,15,15,8,3,7,1,
41,4,12,3,15,13,12,3,1,1,
42,2,12,2,15,13,12,2,1,2,
43,1,12,4,15,15,12,4,2,2,
44,1,13,4,15,15,13,4,2,2,
45,1,13,4,7,15,13,4,2,1,
46,1,13,11,14,15,13,15,4,1,
47,1,15,11,15,15,15,15,8,1,
48,1,15,11,15,15,15,15,11,1,
49,1,1,11,8,15,15,13,11,1,
50,1,2,11,15,15,15,13,10,1,
