Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,Energy 21 X-Pos,Energy 21 Y-Pos,Energy 22 X-Pos,Energy 22 Y-Pos,Energy 23 X-Pos,Energy 23 Y-Pos,Energy 24 X-Pos,Energy 24 Y-Pos,Energy 25 X-Pos,Energy 25 Y-Pos,Energy 26 X-Pos,Energy 26 Y-Pos,Energy 27 X-Pos,Energy 27 Y-Pos,Energy 28 X-Pos,Energy 28 Y-Pos,Energy 29 X-Pos,Energy 29 Y-Pos,Energy 30 X-Pos,Energy 30 Y-Pos,Energy 31 X-Pos,Energy 31 Y-Pos,Energy 32 X-Pos,Energy 32 Y-Pos,Energy 33 X-Pos,Energy 33 Y-Pos,Energy 34 X-Pos,Energy 34 Y-Pos,Energy 35 X-Pos,Energy 35 Y-Pos,Energy 36 X-Pos,Energy 36 Y-Pos,Energy 37 X-Pos,Energy 37 Y-Pos,Energy 38 X-Pos,Energy 38 Y-Pos,Energy 39 X-Pos,Energy 39 Y-Pos,Energy 40 X-Pos,Energy 40 Y-Pos,
50,15,15,1,0,20,40,true,3,1,7,15,6,7,6,2,3,1,9,12,4,7,7,7,12,9,14,3,6,15,8,10,13,6,13,10,6,1,4,10,1,13,8,13,15,3,13,8,14,15,3,5,12,4,4,8,2,2,7,12,8,6,15,6,12,8,10,6,2,10,8,15,12,2,8,5,15,5,2,12,5,12,3,8,12,5,13,5,7,7,3,10,15,11,11,11,15,2,1,4,12,13,13,10,3,11,14,4,5,12,6,5,1,9,4,15,7,12,14,6,11,12,13,8,15,10,4,7,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,40,2,11,
1,39,2,8,
2,38,2,7,
3,37,5,7,
4,36,5,2,
5,35,5,1,
6,34,2,1,
7,34,6,1,
8,33,6,2,
9,32,8,2,
10,31,8,10,
11,30,8,12,
12,29,15,12,
13,28,13,12,4,12,
14,26,13,13,5,12,
15,24,12,13,6,12,
16,22,12,14,6,11,
17,20,11,14,11,11,
18,19,11,15,11,15,
19,18,10,15,10,15,
20,17,8,15,8,15,
21,16,7,15,7,15,
22,15,6,15,6,15,
23,13,5,15,5,15,5,13,
24,13,5,5,5,5,5,5,
25,12,4,5,4,5,4,5,
26,11,4,4,4,4,4,4,
27,10,9,4,9,4,9,4,
28,9,10,4,10,4,10,4,
29,8,10,3,10,3,10,3,
30,7,12,3,12,3,12,3,
31,6,15,3,15,3,15,3,
32,5,7,3,7,3,7,3,
33,5,14,3,14,3,14,3,7,14,
34,5,14,7,14,7,14,7,1,14,
35,4,15,7,15,7,15,7,2,14,
36,4,12,7,12,7,12,7,4,14,
37,3,12,6,12,6,12,6,7,14,
38,2,12,5,12,5,12,5,7,14,
39,1,12,8,12,8,12,8,1,14,
40,0,10,8,10,8,10,8,2,14,
41,0,12,8,12,8,12,8,4,14,
42,0,12,8,12,8,12,8,7,14,
43,0,12,5,5,8,7,8,7,14,
44,0,15,5,10,8,12,8,7,15,
45,0,15,5,12,8,12,8,12,15,
46,0,5,5,12,8,12,15,12,15,
47,0,10,5,12,5,12,15,12,5,
48,0,15,5,15,5,12,14,15,5,
49,0,15,5,15,5,15,14,15,5,
50,0,1,5,15,1,15,14,15,1,
