Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,Energy 21 X-Pos,Energy 21 Y-Pos,Energy 22 X-Pos,Energy 22 Y-Pos,Energy 23 X-Pos,Energy 23 Y-Pos,Energy 24 X-Pos,Energy 24 Y-Pos,Energy 25 X-Pos,Energy 25 Y-Pos,Energy 26 X-Pos,Energy 26 Y-Pos,Energy 27 X-Pos,Energy 27 Y-Pos,Energy 28 X-Pos,Energy 28 Y-Pos,Energy 29 X-Pos,Energy 29 Y-Pos,Energy 30 X-Pos,Energy 30 Y-Pos,Energy 31 X-Pos,Energy 31 Y-Pos,Energy 32 X-Pos,Energy 32 Y-Pos,Energy 33 X-Pos,Energy 33 Y-Pos,Energy 34 X-Pos,Energy 34 Y-Pos,Energy 35 X-Pos,Energy 35 Y-Pos,Energy 36 X-Pos,Energy 36 Y-Pos,Energy 37 X-Pos,Energy 37 Y-Pos,Energy 38 X-Pos,Energy 38 Y-Pos,Energy 39 X-Pos,Energy 39 Y-Pos,Energy 40 X-Pos,Energy 40 Y-Pos,
50,15,15,1,0,20,40,true,3,1,2,3,12,13,2,1,14,12,8,13,8,10,4,8,12,8,5,1,9,12,10,9,8,15,10,12,1,9,11,15,9,5,1,3,13,6,14,5,3,14,6,6,9,2,9,5,10,3,9,14,10,6,12,11,3,10,13,15,6,6,11,4,7,12,7,13,1,14,14,5,4,1,4,10,1,2,4,2,1,4,13,9,6,10,2,4,9,1,6,11,7,8,8,4,10,5,5,6,3,12,11,6,4,12,6,5,9,8,4,15,11,10,7,7,5,1,11,1,7,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,40,2,12,
1,40,2,11,
2,39,1,11,
3,39,2,11,
4,38,2,9,
5,37,3,9,
6,36,4,9,
7,35,5,9,
8,34,6,9,
9,33,6,11,
10,32,6,12,
11,32,6,10,
12,31,5,10,
13,30,4,10,
14,30,4,8,
15,28,4,7,10,2,
16,27,4,5,10,1,
17,26,5,5,10,3,
18,24,5,4,11,3,
19,23,6,4,15,3,
20,22,6,3,15,5,
21,21,8,3,15,6,
22,19,8,4,14,6,
23,18,7,4,12,6,
24,16,7,5,12,7,
25,15,7,5,11,7,
26,14,7,3,10,7,
27,14,14,3,10,6,
28,13,14,1,9,6,
29,12,13,1,15,6,
30,12,15,1,15,6,4,12,
31,11,15,1,3,6,4,13,
32,10,13,1,1,6,8,13,
33,8,15,1,1,7,10,13,
34,8,15,1,1,5,15,13,
35,6,15,8,1,4,15,11,
36,5,15,8,2,4,14,11,
37,4,15,6,2,2,14,10,
38,3,15,6,2,1,14,10,
39,3,15,8,4,1,13,10,
40,3,15,8,4,1,13,11,
41,2,15,7,4,6,12,11,
42,2,15,7,8,6,15,11,
43,1,15,8,8,8,15,11,
44,1,15,8,8,8,13,11,
45,1,15,5,3,8,15,11,
46,1,15,5,6,8,15,11,
47,1,15,8,8,8,15,15,
48,1,15,8,8,8,15,14,
49,0,15,1,8,6,14,14,
50,0,15,1,15,6,15,14,
