Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,3,15,9,13,10,5,15,2,11,10,2,13,14,6,5,11,11,14,14,3,4,3,12,7,8,2,14,1,3,4,3,12,3,11,2,5,7,1,6,9,10,7,7,13,3,15,1,9,11,12,10,5,8,8,4,11,13,4,2,5,14,6,6,6,10,1,1,9,1,11,12,5,9,15,8,11,3,10,14,15,15,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,5,6,
1,19,6,6,
2,19,7,6,
3,18,7,7,
4,18,14,7,
5,18,15,7,
6,17,15,8,
7,17,15,8,
8,16,15,1,
9,16,15,1,
10,16,15,8,
11,16,15,8,
12,16,15,1,
13,16,15,1,
14,16,15,8,
15,16,15,8,
16,16,15,1,
17,16,15,1,
18,16,15,8,
19,16,15,8,
20,16,15,1,
21,16,15,1,
22,15,4,1,
23,14,4,2,
24,14,8,2,
25,13,8,4,
26,13,15,4,
27,13,13,4,
28,12,13,3,
29,12,15,3,
30,12,15,3,
31,12,13,3,
32,12,15,3,
33,12,15,3,
34,12,13,3,
35,12,15,3,
36,12,15,3,
37,12,15,8,
38,12,15,8,
39,12,11,8,
40,12,11,10,
41,11,12,10,
42,11,12,12,
43,10,11,12,9,2,
44,9,11,13,9,2,
45,9,10,13,1,2,
46,7,10,14,1,1,
47,7,12,14,2,1,
48,7,12,14,4,1,
49,6,3,14,8,1,
50,6,6,14,15,1,
